id,customfields_candidateexp,applications_jobdetails_customfields_joblevel,applications_jobs_name,customfields_gender,customfields_candidateage,customfields_dateofbirth,customfields_language,applications_location_address,applications_jobdetails_hiringteam_hiringmanagers_name,applications_jobdetails_departments_name,customfields_hiredate,customfields_startdate,applications_offerdetails_resolvedat,applications_offerdetails_createdat,applications_appliedat,applications_jobdetails_openings_openedat,applications_jobdetails_openings_closedat,customfields_degree,customfields_discipline,applications_source_publicname,applications_rejectedat,applications_status,applications_jobdetails_status,applications_offerdetails_status,recruiter_name,applications_rejectionreason_name,applications_currentstage_name,applications_prospect,company,applications_jobdetails_customfields_salaryrange_maxvalue,applications_jobdetails_customfields_salaryrange_minvalue
3481504394917184336,12,L6,Customer Success Manager,Male,28,1992-05-11,China,China,,Customer Service,,,,,2024-10-01,2024-03-03,,PhD,CS,Others,,active,Open,Pending,Naveen Yarra,Failed Interview ,Review,True,Reyes-Clark,130000,150000
3481504394917184337,12,L6,Principal Data Scientist,Male,29,1999-01-25,USA,USA,,Machine Learning,,,,2024-08-13,2024-08-14,2024-02-08,,BE,IS,LinkedIn,2024-08-18,rejected,Open,rejected,Rajini,Lack of Experience,rejected,False,Davenport Ltd,140000,140000
3481504394917184338,5,L4,Sales Executive,Male,26,2003-01-14,Canada,Canada,,Sales,,,,,2024-10-13,2023-12-02,2023-12-29,HighSchool,CS,HRMarket,,active,Closed,Pending,Mak,Lack of Experience,Review,True,Watson LLC,120000,180000
3481504394917184339,5,L4,General Manager,Male,29,2001-05-23,USA,USA,,Management,,,,,2024-10-29,2024-01-06,2024-02-07,BE,CS,HRMarket,,active,Closed,Pending,Deepan,Not Qualified,Manager,True,Sanchez-Phillips,180000,170000
3481504394917184340,7,L6,Brand Manager,Female,21,1992-03-22,USA,USA,,Marketing,,,,,2024-10-16,2024-05-01,,PhD,IS,Others,,active,Closed,Pending,Naveen Yarra,Location/Relocation,HR,True,"Greene, Drake and Cobb",160000,130000
3481504394917184341,0,L1,Chief Sales Officer,Non-Binary,26,1996-08-01,USA,USA,,Sales,,,,,2024-10-21,2024-04-11,,Mtech,IS,HRMarket,,active,Closed,Pending,Rajini,Failed Interview ,Technical,True,Chan-Gray,120000,110000
3481504394917184342,0,L1,Junior Backend Developer,Male,32,2003-07-14,Canada,Canada,,Platform,,,,2024-08-15,2024-08-16,2023-12-07,,Mtech,AI,LinkedIn,2024-08-21,rejected,Open,rejected,Rajini,Location/Relocation,rejected,False,"Kane, West and Lawrence",140000,100000
3481504394917184343,15,L6,Network Engineer,Male,33,1996-10-25,USA,USA,,IT,,,,,2024-10-22,2023-12-30,2024-01-14,PhD,AI,HRMarket,,active,Closed,Pending,Rajini,Location/Relocation,Manager,True,Williams LLC,120000,120000
3481504394917184344,3,L2,Senior Backend Developer,Male,29,2003-06-13,USA,USA,,Platform,,,,2024-08-17,2024-08-18,2024-01-05,,Mtech,CS,Referral,2024-08-23,rejected,Open,rejected,Subhajit,Not Qualified,rejected,False,Velez-Hays,140000,130000
3481504394917184345,3,L2,Project Manager,Non-Binary,31,1995-10-02,USA,USA,,Management,,,,2024-08-22,2024-08-23,2024-07-25,,Mtech,AI,Referral,2024-08-28,rejected,Open,rejected,Subhajit,Lack of Experience,rejected,False,Davis-Dunn,150000,120000
3481504394917184346,0,L1,Finance Manager,Male,29,2001-08-07,USA,USA,,Finance & Admin,,,,,2024-10-14,2024-01-30,,BE,AI,Monster,,active,Open,Pending,Subhajit,Lack of Experience,Screening,True,"Lang, Torres and Moss",180000,120000
3481504394917184347,15,L6,Engagement Manager,Male,31,1996-03-03,USA,USA,,Customer Service,,,,,2024-10-05,2024-04-15,,other,CS,HRMarket,,active,Closed,Pending,Mak,Not Qualified,Screening,True,"Simmons, Hickman and Martinez",110000,170000
3481504394917184348,2,L2,Operations Manager,Non-Binary,23,1992-02-09,USA,USA,,Management,,,,,2024-10-11,2024-03-10,,BE,EC,HRMarket,,active,Closed,Pending,Deepan,Lack of Experience,Review,True,Bender-Thomas,150000,170000
3481504394917184349,5,L4,HR Business Partner,Male,25,1999-11-09,USA,USA,,Human Resources,,,,2024-08-22,2024-08-23,2024-02-09,,BE,EE,HRMarket,2024-08-25,rejected,Open,rejected,Deepan,Failed Interview ,rejected,False,Miller-Bennett,170000,160000
3481504394917184350,7,L6,Senior Frontend Developer,Female,26,1993-02-04,Mexico,Mexico,,UI/UX,,,,,2024-10-10,2023-11-23,2023-12-23,BE,AI,HRMarket,,active,Closed,Pending,Mak,Failed Interview ,Manager,True,Terrell Inc,200000,120000
3481504394917184351,5,L4,System Architect,Male,31,1994-10-26,Canada,Canada,,Platform,,,,,2024-10-22,2024-02-02,,Mtech,CS,HRMarket,,active,Open,Negotiation,Deepan,Location/Relocation,Review,True,Cameron PLC,120000,150000
3481504394917184352,4,L3,Operations Manager,Male,21,2003-05-26,Canada,Canada,,Management,,,,2024-09-08,2024-09-09,2024-03-10,,Mtech,IS,HRMarket,2024-09-12,rejected,Closed,rejected,John,Failed Interview ,rejected,False,Wilson LLC,200000,100000
3481504394917184353,7,L6,General Manager,Female,32,1999-02-18,USA,USA,,Management,,,,,2024-10-15,2024-01-06,2024-02-07,BE,IS,LinkedIn,,active,Closed,Negotiation,Deepan,Lack of Experience,Review,True,"Simmons, Hickman and Martinez",110000,190000
3481504394917184354,15,L6,Frontend Developer,Female,26,1992-03-03,China,China,,UI/UX,,,,,2024-10-19,2023-12-02,2023-12-26,PhD,EC,LinkedIn,,active,Closed,Pending,Subhajit,Location/Relocation,Technical,True,"Cox, Thomas and Pineda",190000,110000
3481504394917184355,4,L3,HR Manager,Male,31,1997-11-30,Mexico,Mexico,,Human Resources,,,,,2024-10-06,2024-03-24,,Btech,AI,LinkedIn,,active,Closed,Pending,Subhajit,Lack of Experience,HR,True,Key-Huffman,190000,140000
3481504394917184356,0,L1,Engagement Manager,Male,29,1994-02-11,USA,USA,,Customer Service,,,,2024-05-08,2024-05-09,2024-04-15,,PhD,AI,HRMarket,2024-05-13,rejected,Closed,rejected,Rajini,Location/Relocation,rejected,False,Cameron PLC,180000,150000
3481504394917184357,0,L1,UX Designer,Male,31,1999-12-25,Canada,Canada,,UI/UX,,,,,2024-10-19,2023-12-19,,Btech,IS,LinkedIn,,active,Open,Pending,Rajini,Location/Relocation,Manager,True,Clark LLC,160000,180000
3481504394917184358,7,L6,Account Manager,Male,21,1997-12-25,India,India,,Finance & Admin,,,,,2024-10-08,2024-06-25,,BE,EC,LinkedIn,,active,Closed,Pending,Deepan,Lack of Experience,Review,True,Mitchell Group,200000,160000
3481504394917184359,15,L6,Data Analyst,Female,26,1996-06-15,India,India,,Machine Learning,,,,,2024-10-14,2023-12-03,,HighSchool,CS,Referral,,active,Open,Pending,Deepan,Lack of Experience,HR,True,Mitchell Group,210000,140000
3481504394917184360,3,L2,Site Reliability Engineer,Male,21,2002-08-06,Mexico,Mexico,,IT,,,,2024-03-15,2024-03-16,2024-01-31,,BE,CS,LinkedIn,2024-03-16,rejected,Closed,rejected,Deepan,Not Qualified,rejected,False,Davenport Ltd,180000,100000
3481504394917184361,5,L4,Project Manager,Male,27,1992-10-30,Canada,Canada,,Management,,,,2024-08-27,2024-08-28,2024-07-25,,Btech,EE,Monster,2024-08-28,rejected,Open,rejected,Rajini,Failed Interview ,rejected,False,Ellis-Meadows,130000,140000
3481504394917184362,2,L2,Recruiter,Male,24,1997-08-01,Canada,Canada,,Human Resources,,,,,2024-10-07,2024-01-09,,PhD,CS,HRMarket,,active,Open,Pending,Rajini,Failed Interview ,Screening,True,Berg PLC,180000,100000
3481504394917184363,0,L1,Management Trainee,Male,22,1999-07-09,Canada,Canada,,Management,,,,,2024-10-18,2023-12-29,,BE,EE,Others,,active,Open,Pending,John,Not Qualified,Screening,True,"Santos, Charles and Blair",180000,140000
3481504394917184364,15,L6,Data Analyst,Male,22,2000-01-06,China,China,,Machine Learning,,,,2024-09-26,2024-09-27,2023-12-03,,BE,IS,Referral,2024-09-30,rejected,Open,rejected,John,Lack of Experience,rejected,False,"Lang, Torres and Moss",180000,180000
3481504394917184365,2,L2,Junior Backend Developer,Female,25,1993-10-16,Canada,Canada,,Platform,,,,2024-10-12,2024-10-13,2023-12-07,,BE,CS,Referral,2024-10-17,rejected,Open,rejected,Subhajit,Lack of Experience,rejected,False,"Simmons, Cross and Lowe",160000,130000
3481504394917184366,7,L6,Senior Marketing Manager,Female,28,1997-03-08,China,China,,Marketing,,,,2024-04-14,2024-04-15,2024-01-20,,Mtech,IS,HRMarket,2024-04-15,rejected,Open,rejected,Mak,Location/Relocation,rejected,False,Berg PLC,180000,120000
3481504394917184367,1,L1,Regional Sales Manager,Male,21,1998-11-22,USA,USA,,Sales,,,,2024-10-20,2024-10-21,2023-12-17,2024-01-11,Mtech,IS,LinkedIn,2024-10-22,rejected,Closed,rejected,Naveen Yarra,Location/Relocation,rejected,False,"Schneider, Gardner and Burns",150000,170000
3481504394917184368,0,L1,Marketing Manager,Male,23,2000-12-25,USA,USA,,Marketing,,,,,2024-10-08,2024-08-21,,BE,EE,LinkedIn,,active,Closed,Pending,Rajini,Not Qualified,Screening,True,"Pierce, Wagner and Page",180000,160000
3481504394917184369,2,L2,Project Manager,Male,28,1995-09-29,China,China,,Management,,,,,2024-10-16,2024-07-25,,Btech,IS,Referral,,active,Open,Pending,Mak,Location/Relocation,Technical,True,"Sanchez, Roach and Brooks",160000,100000
3481504394917184370,5,L4,Chief Financial Officer,Male,28,1991-01-10,Mexico,Mexico,,Finance & Admin,,,,2024-02-16,2024-02-17,2024-02-16,,Btech,AI,HRMarket,2024-02-18,rejected,Closed,rejected,Deepan,Location/Relocation,rejected,False,"Murray, Baker and Wright",110000,130000
3481504394917184371,7,L6,Team Lead,Male,22,1992-07-11,India,India,,Customer Service,,,,2024-02-12,2024-02-13,2024-02-12,,PhD,AI,LinkedIn,2024-02-13,rejected,Open,rejected,Naveen Yarra,Failed Interview ,rejected,False,Vincent-Manning,120000,130000
3481504394917184372,0,L1,General Manager,Male,34,1998-10-07,Mexico,Mexico,,Management,,,,2024-01-06,2024-01-07,2024-01-06,2024-02-07,BE,EC,HRMarket,2024-01-10,rejected,Closed,rejected,John,Not Qualified,rejected,False,"Wood, Scott and Thomas",130000,160000
3481504394917184373,15,L6,Operations Manager,Male,26,1995-02-19,Mexico,Mexico,,Management,,,,2024-09-10,2024-09-11,2024-03-10,,BE,CS,Referral,2024-09-14,rejected,Closed,rejected,Rajini,Not Qualified,rejected,False,"Zuniga, Trujillo and Johnson",150000,110000
3481504394917184374,7,L6,Chief Sales Officer,Male,25,1994-12-21,India,India,,Sales,,,,,2024-10-13,2024-04-11,,PhD,IS,LinkedIn,,active,Closed,Negotiation,Deepan,Failed Interview ,Review,True,Velez-Hays,140000,150000
3481504394917184375,10,L6,Tax Consultant,Non-Binary,27,1998-08-12,Canada,Canada,,Finance & Admin,,,,,2024-10-09,2024-03-30,2024-04-23,Mtech,EC,Monster,,active,Closed,Pending,Mak,Failed Interview ,Technical,True,"Cox, Thomas and Pineda",140000,190000
3481504394917184376,4,L3,Data Scientist,Female,25,1998-08-05,India,India,,Machine Learning,,,,,2024-10-17,2023-12-07,2024-01-05,Mtech,AI,Others,,active,Closed,Pending,Rajini,Location/Relocation,Review,True,"Fernandez, Harrison and Beard",130000,140000
3481504394917184377,1,L1,Team Lead,Female,30,1994-03-05,Mexico,Mexico,,Customer Service,,,,2024-07-25,2024-07-26,2024-02-12,,BE,IS,LinkedIn,2024-07-29,rejected,Open,rejected,Rajini,Failed Interview ,rejected,False,Pena-Calhoun,170000,170000
3481504394917184378,3,L2,Principal Data Scientist,Male,27,2000-08-20,Canada,Canada,,Machine Learning,,,,,2024-10-05,2024-02-08,,Btech,CS,LinkedIn,,active,Open,Pending,Subhajit,Lack of Experience,Technical,True,Reyes Ltd,110000,160000
3481504394917184379,12,L6,Platform Engineer,Male,34,2000-05-15,USA,USA,,Platform,,,,2024-04-08,2024-04-09,2023-12-20,2024-01-10,BE,EC,HRMarket,2024-04-10,rejected,Closed,rejected,Rajini,Lack of Experience,rejected,False,Hansen-Thompson,130000,170000
3481504394917184380,12,L6,Principal Data Scientist,Female,21,1993-05-01,India,India,,Machine Learning,,,,,2024-10-06,2024-02-08,,Mtech,EC,LinkedIn,,active,Open,Pending,Deepan,Lack of Experience,Technical,True,Hansen-Thompson,110000,100000
3481504394917184381,7,L6,Finance Manager,Male,34,1995-07-12,USA,USA,,Finance & Admin,,,,,2024-10-10,2024-01-30,,PhD,EC,Others,,active,Open,Pending,Rajini,Location/Relocation,Screening,True,Miller-Hill,120000,110000
3481504394917184382,10,L6,Marketing Associate,Female,21,1997-07-29,USA,USA,,Marketing,,,,,2024-10-02,2023-12-27,,Btech,IS,Others,,active,Open,Pending,Rajini,Location/Relocation,Review,True,Bailey Inc,110000,110000
3481504394917184383,0,L1,Head of Design,Male,27,2003-08-18,USA,USA,,UI/UX,,,,,2024-10-19,2024-06-25,,PhD,EC,LinkedIn,,active,Open,Pending,Rajini,Failed Interview ,Manager,True,Mathews-Yang,120000,190000
3481504394917184384,10,L6,Senior Data Scientist,Non-Binary,25,2003-09-12,China,China,,Machine Learning,,,,2024-03-11,2024-03-12,2024-02-05,,Btech,CS,HRMarket,2024-03-13,rejected,Open,rejected,Subhajit,Location/Relocation,rejected,False,"Vasquez, Stein and Wheeler",210000,150000
3481504394917184385,1,L1,IT Support,Male,28,2003-04-21,India,India,,IT,,,,,2024-10-21,2023-12-20,2024-01-10,BE,CS,LinkedIn,,active,Closed,Pending,Mak,Lack of Experience,HR,True,Taylor-Montgomery,190000,130000
3481504394917184386,15,L6,Frontend Developer,Female,30,2000-01-09,Canada,Canada,,UI/UX,,,,2024-01-08,2024-01-09,2023-12-02,2023-12-26,PhD,AI,HRMarket,2024-01-14,rejected,Closed,rejected,Deepan,Not Qualified,rejected,False,"Kane, West and Lawrence",190000,110000
3481504394917184387,12,L6,Management Trainee,Male,30,2002-08-02,Canada,Canada,,Management,,,,2024-01-10,2024-01-11,2023-12-29,,HighSchool,EE,Referral,2024-01-15,rejected,Open,rejected,Deepan,Lack of Experience,rejected,False,Davis-Dunn,200000,140000
3481504394917184388,12,L6,General Manager,Male,22,2003-08-10,Canada,Canada,,Management,,,,,2024-10-18,2024-01-06,2024-02-07,other,CS,Referral,,active,Closed,Pending,Subhajit,Location/Relocation,Manager,True,"Simmons, Cross and Lowe",180000,150000
3481504394917184389,2,L2,Finance Manager,Female,31,1996-12-26,USA,USA,,Finance & Admin,,,,2024-02-21,2024-02-22,2024-01-30,,other,CS,LinkedIn,2024-02-25,rejected,Open,rejected,John,Lack of Experience,rejected,False,Hughes Group,150000,190000
3481504394917184390,0,L1,Backend Developer,Male,34,2001-06-25,Canada,Canada,,Platform,,,,2024-05-26,2024-05-27,2023-12-12,2024-01-06,PhD,EE,HRMarket,2024-05-30,rejected,Closed,rejected,John,Failed Interview ,rejected,False,"Baker, Randolph and Murray",200000,190000
3481504394917184391,2,L2,General Manager,Female,28,2003-03-06,USA,USA,,Management,,,,2024-02-13,2024-02-14,2024-01-06,2024-02-07,Mtech,IS,LinkedIn,2024-02-16,rejected,Closed,rejected,Rajini,Failed Interview ,rejected,False,"Brown, Wilson and Bennett",170000,100000
3481504394917184392,2,L2,HR Director,Female,22,1996-02-13,China,China,,Human Resources,,,,,2024-10-01,2024-05-20,,Mtech,CS,Monster,,active,Closed,Pending,Naveen Yarra,Location/Relocation,Review,True,Knox PLC,150000,160000
3481504394917184393,4,L3,System Architect,Non-Binary,30,1998-11-24,USA,USA,,Platform,,,,2024-03-20,2024-03-21,2024-02-02,,Btech,EC,LinkedIn,2024-03-26,rejected,Open,rejected,Rajini,Failed Interview ,rejected,False,Terrell Inc,140000,180000
3481504394917184394,12,L6,HR Manager,Non-Binary,28,1996-03-22,USA,USA,,Human Resources,,,,2024-10-21,2024-10-22,2024-03-24,,Mtech,IS,Monster,2024-10-23,rejected,Closed,rejected,Rajini,Not Qualified,rejected,False,Jones-Wilson,180000,120000
3481504394917184395,12,L6,HR Business Partner,Male,27,1992-10-29,USA,USA,,Human Resources,,,,2024-08-22,2024-08-23,2024-02-09,,BE,CS,HRMarket,2024-08-23,rejected,Open,rejected,Rajini,Location/Relocation,rejected,False,Harding-Hudson,210000,130000
3481504394917184396,1,L1,Accounts Associate,Male,33,2003-10-31,India,India,,Finance & Admin,,,,,2024-10-10,2023-12-12,2024-01-06,HighSchool,EC,HRMarket,,active,Closed,Pending,Mak,Lack of Experience,Screening,True,Jones PLC,210000,160000
3481504394917184397,12,L6,Team Lead,Male,22,1996-07-28,USA,USA,,Customer Service,,,,2024-08-05,2024-08-06,2024-02-12,,HighSchool,EC,HRMarket,2024-08-06,rejected,Open,rejected,Subhajit,Lack of Experience,rejected,False,Hall Inc,130000,190000
3481504394917184398,0,L1,Senior UX Designer,Male,27,1995-02-27,India,India,,UI/UX,,,,,2024-10-20,2024-02-09,,Btech,EC,HRMarket,,active,Closed,Pending,Rajini,Failed Interview ,Screening,True,"Greene, Drake and Cobb",150000,150000
3481504394917184399,7,L6,General Manager,Female,33,1995-11-16,Mexico,Mexico,,Management,,,,,2024-10-26,2024-01-06,2024-02-07,other,AI,Monster,,active,Closed,Negotiation,Rajini,Not Qualified,Review,True,Hoffman Inc,210000,180000
3481504394917184400,1,L1,Sales Manager,Female,22,1991-05-22,USA,USA,,Sales,,,,2024-04-25,2024-04-26,2023-12-25,2024-01-09,Btech,IS,LinkedIn,2024-05-01,rejected,Closed,rejected,Rajini,Lack of Experience,rejected,False,Davis-Dunn,210000,140000
3481504394917184401,3,L2,Sales Manager,Female,23,2002-12-06,India,India,,Sales,,,,,2024-10-02,2023-12-25,2024-01-09,BE,CS,Monster,,active,Closed,Pending,Subhajit,Location/Relocation,Screening,True,Miller-Hill,120000,190000
3481504394917184402,3,L2,UI/UX Manager,Male,26,1992-12-17,China,China,,UI/UX,,,,,2024-10-19,2024-03-03,,Mtech,AI,HRMarket,,active,Open,Pending,Mak,Failed Interview ,HR,True,"Parker, Allen and Stone",180000,130000
3481504394917184403,5,L4,Assistant Manager,Non-Binary,27,1995-01-30,Mexico,Mexico,,Management,,,,2024-02-17,2024-02-18,2024-01-10,,PhD,AI,HRMarket,2024-02-20,rejected,Closed,rejected,Mak,Failed Interview ,rejected,False,Miller-Hill,160000,150000
3481504394917184404,15,L6,Recruiter,Male,33,1993-03-09,Canada,Canada,,Human Resources,,,,,2024-10-05,2024-01-09,,PhD,AI,LinkedIn,,active,Open,Pending,Deepan,Not Qualified,Review,True,"Salinas, Payne and Fuller",120000,160000
3481504394917184405,7,L6,Senior Frontend Developer,Male,23,2001-05-14,USA,USA,,UI/UX,,,,2024-05-23,2024-05-24,2023-11-23,2023-12-23,PhD,CS,Monster,2024-05-24,rejected,Closed,rejected,Rajini,Failed Interview ,rejected,False,Ellis-Meadows,190000,140000
3481504394917184406,3,L2,Frontend Developer,Male,30,1999-02-20,USA,USA,,UI/UX,,,,,2024-10-01,2023-12-02,2023-12-26,Mtech,CS,Monster,,active,Closed,Pending,Rajini,Location/Relocation,Review,True,"Alexander, Levy and Chambers",200000,180000
3481504394917184407,2,L2,Senior Data Scientist,Female,34,2000-05-18,Canada,Canada,,Machine Learning,,,,,2024-10-11,2024-02-05,,Btech,AI,HRMarket,,active,Open,Pending,Deepan,Failed Interview ,Review,True,"Martin, Jones and Whitehead",170000,120000
3481504394917184408,1,L1,General Manager,Female,21,1991-03-28,China,China,,Management,,,,,2024-10-24,2024-01-06,2024-02-07,PhD,IS,Referral,,active,Closed,Pending,Rajini,Failed Interview ,Review,True,Carney-Newman,190000,180000
3481504394917184409,4,L3,Head of Design,Female,33,1996-07-24,Canada,Canada,,UI/UX,,,,,2024-10-15,2024-06-25,,HighSchool,AI,HRMarket,,active,Open,Negotiation,John,Lack of Experience,Review,True,Berg PLC,120000,140000
3481504394917184410,0,L1,Finance Manager,Female,23,1996-01-01,China,China,,Finance & Admin,,,,2024-06-11,2024-06-12,2024-01-30,,BE,CS,LinkedIn,2024-06-14,rejected,Open,rejected,Rajini,Failed Interview ,rejected,False,Murphy-Scott,120000,170000
3481504394917184411,15,L6,Junior UX Designer,Male,30,2003-10-10,Mexico,Mexico,,UI/UX,,,,,2024-10-08,2023-12-11,,PhD,IS,HRMarket,,active,Open,Pending,Naveen Yarra,Failed Interview ,Screening,True,Black-Washington,210000,140000
3481504394917184412,12,L6,Sales Representative,Female,22,2003-02-22,USA,USA,,Sales,,,,,2024-10-16,2023-12-20,2024-01-03,BE,EC,LinkedIn,,active,Closed,Negotiation,Subhajit,Failed Interview ,Review,True,"Moore, Harris and Garner",170000,190000
3481504394917184413,15,L6,Team Lead,Female,32,2000-06-25,USA,USA,,Customer Service,,,,,2024-10-16,2024-02-12,,Btech,EC,HRMarket,,active,Open,Pending,Deepan,Lack of Experience,Technical,True,"Greene, Drake and Cobb",170000,150000
3481504394917184414,12,L6,Tax Consultant,Male,21,2003-05-14,China,China,,Finance & Admin,,,,,2024-10-28,2024-03-30,2024-04-23,BE,CS,HRMarket,,active,Closed,Pending,Deepan,Not Qualified,Review,True,Shaw Inc,160000,100000
3481504394917184415,1,L1,Regional Sales Manager,Female,26,1996-05-24,India,India,,Sales,,,,,2024-10-28,2023-12-17,2024-01-11,PhD,AI,Referral,,active,Closed,Negotiation,Deepan,Failed Interview ,Review,True,Small Group,170000,190000
3481504394917184416,7,L6,Project Manager,Male,30,2002-08-12,USA,USA,,Management,,,,2024-07-25,2024-07-26,2024-07-25,,Mtech,AI,HRMarket,2024-07-28,rejected,Open,rejected,Naveen Yarra,Lack of Experience,rejected,False,Thomas-Stephens,120000,140000
3481504394917184417,15,L6,Platform Engineer,Female,21,1996-07-17,USA,USA,,Platform,,,,,2024-10-27,2023-12-20,2024-01-10,BE,AI,LinkedIn,,active,Closed,Pending,John,Failed Interview ,HR,True,"Munoz, Novak and Watson",130000,160000
3481504394917184418,3,L2,IT Director,Female,22,1991-07-26,USA,USA,,IT,,,,,2024-10-09,2024-03-26,,BE,EC,HRMarket,,active,Open,Negotiation,Rajini,Lack of Experience,Review,True,Thomas-Stephens,140000,180000
3481504394917184419,12,L6,Senior Marketing Manager,Female,22,1999-05-07,USA,USA,,Marketing,,,,2024-06-12,2024-06-13,2024-01-20,,HighSchool,IS,HRMarket,2024-06-14,rejected,Open,rejected,Rajini,Not Qualified,rejected,False,Hill-Whitney,190000,100000
3481504394917184420,7,L6,General Manager,Female,31,2000-05-08,Canada,Canada,,Management,,,,,2024-10-28,2024-01-06,2024-02-07,Mtech,IS,Monster,,active,Closed,Negotiation,Mak,Lack of Experience,Review,True,Jordan-Gray,160000,120000
3481504394917184421,5,L4,Customer Service Associate,Male,26,1994-08-13,USA,USA,,Customer Service,,,,,2024-10-10,2023-12-14,2024-01-04,Btech,AI,LinkedIn,,active,Closed,Pending,John,Not Qualified,Screening,True,Hansen-Thompson,180000,150000
3481504394917184422,10,L6,Sales Associate,Male,31,1996-02-11,USA,USA,,Sales,,,,,2024-10-25,2023-12-08,2023-12-30,other,CS,LinkedIn,,active,Closed,Pending,Mak,Not Qualified,Review,True,"Murray, Baker and Wright",120000,170000
3481504394917184423,0,L1,HR Manager,Male,31,1991-10-30,Canada,Canada,,Human Resources,,,,,2024-10-14,2024-03-24,,BE,AI,HRMarket,,active,Closed,Pending,Mak,Location/Relocation,HR,True,Payne PLC,130000,130000
3481504394917184424,15,L6,Marketing Analyst,Male,26,1993-11-24,Canada,Canada,,Marketing,,,,2024-10-06,2024-10-07,2023-12-28,,Btech,AI,Monster,2024-10-11,rejected,Open,rejected,Subhajit,Location/Relocation,rejected,False,"Baker, Randolph and Murray",150000,140000
3481504394917184425,7,L6,UX Designer,Male,32,1997-12-23,Canada,Canada,,UI/UX,,,,2024-10-20,2024-10-21,2023-12-19,,PhD,AI,LinkedIn,2024-10-25,rejected,Open,rejected,Deepan,Location/Relocation,rejected,False,Brown-Martin,140000,120000
3481504394917184426,0,L1,Chief Marketing Officer,Female,21,1998-05-03,India,India,,Marketing,,,,,2024-10-28,2023-12-15,2024-01-11,HighSchool,AI,Monster,,active,Closed,Pending,Deepan,Failed Interview ,Review,True,Lopez-Hudson,140000,130000
3481504394917184427,5,L4,Sales Associate,Female,26,1999-05-31,India,India,,Sales,,,,2024-07-15,2024-07-16,2023-12-08,2023-12-30,other,CS,HRMarket,2024-07-20,rejected,Closed,rejected,John,Lack of Experience,rejected,False,Bender-Thomas,140000,110000
3481504394917184428,4,L3,Sales Manager,Female,27,1996-07-31,China,China,,Sales,,,,2024-04-21,2024-04-22,2023-12-25,2024-01-09,BE,CS,HRMarket,2024-04-25,rejected,Closed,rejected,Rajini,Not Qualified,rejected,False,"Mcfarland, Valdez and Nelson",200000,110000
3481504394917184429,2,L2,Account Manager,Male,34,2002-12-12,Canada,Canada,,Finance & Admin,,,,,2024-10-30,2024-06-25,,BE,IS,Referral,,active,Closed,Pending,Rajini,Not Qualified,Screening,True,"Santos, Charles and Blair",190000,180000
3481504394917184430,0,L1,Senior Backend Developer,Female,23,1994-07-05,Mexico,Mexico,,Platform,,,,2024-02-22,2024-02-23,2024-01-05,,HighSchool,IS,LinkedIn,2024-02-27,rejected,Open,rejected,Rajini,Not Qualified,rejected,False,"Rogers, Phelps and Gardner",120000,120000
3481504394917184431,0,L1,Junior Backend Developer,Non-Binary,29,1991-12-09,USA,USA,,Platform,,,,,2024-10-13,2023-12-07,,Btech,EC,Referral,,active,Open,Pending,Subhajit,Location/Relocation,Review,True,Watson LLC,110000,100000
3481504394917184432,4,L3,Senior Sales Manager,Male,33,1997-10-26,Mexico,Mexico,,Sales,,,,2024-03-29,2024-03-30,2024-02-23,,Btech,EC,Referral,2024-04-02,rejected,Closed,rejected,Subhajit,Location/Relocation,rejected,False,Ellis-Meadows,110000,170000
3481504394917184433,1,L1,Platform Engineer,Non-Binary,24,2000-11-26,USA,USA,,Platform,,,,2024-04-26,2024-04-27,2023-12-20,2024-01-10,Btech,EC,Monster,2024-04-30,rejected,Closed,rejected,John,Not Qualified,rejected,False,"Orozco, Anderson and Lewis",160000,150000
3481504394917184434,12,L6,Marketing Manager,Male,33,1995-05-12,Canada,Canada,,Marketing,,,,,2024-10-29,2024-08-21,,Btech,CS,Others,,active,Closed,Negotiation,Deepan,Failed Interview ,Review,True,"Rogers, Harrison and Norris",160000,100000
3481504394917184435,3,L2,Principal Data Scientist,Male,25,2002-04-06,Mexico,Mexico,,Machine Learning,,,,,2024-10-22,2024-02-08,,BE,CS,Monster,,active,Open,Pending,Rajini,Location/Relocation,Review,True,Bender-Thomas,170000,140000
3481504394917184436,15,L6,Junior Backend Developer,Male,23,1993-12-08,USA,USA,,Platform,,,,,2024-10-15,2023-12-07,,BE,CS,HRMarket,,active,Open,Pending,Subhajit,Not Qualified,Technical,True,Ellis-Meadows,130000,100000
3481504394917184437,1,L1,Operations Manager,Female,31,1999-11-12,Canada,Canada,,Management,,,,,2024-10-21,2024-03-10,,BE,IS,Referral,,active,Closed,Pending,Naveen Yarra,Failed Interview ,Screening,True,"Brown, Wilson and Bennett",170000,150000
3481504394917184438,1,L1,Platform Director,Female,21,2001-05-22,China,China,,Platform,,,,2024-04-27,2024-04-28,2024-03-10,,BE,CS,LinkedIn,2024-05-03,rejected,Closed,rejected,Deepan,Not Qualified,rejected,False,Davis-Dunn,120000,170000
3481504394917184439,15,L6,HR Generalist,Male,30,1993-03-18,USA,USA,,Human Resources,,,,,2024-10-11,2024-02-13,,BE,AI,HRMarket,,active,Open,Pending,John,Lack of Experience,Screening,True,Elliott Ltd,160000,170000
